2700 RollerCoaster-Tycoon(r)-3:-Platinum Mar-12-2008 2579 799182 722779 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 USD 19.99 19.99
2710 Act-of-War:-Direct-Action Mar-12-2008 109 22598 15962 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 USD 2.99 2.99
2720 ThreadSpace:-Hyperbol Jul-12-2007 0 26544 5201 0 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 USD 9.99 9.99
2780 ARMA:-Combat-Operations Mar-12-2008 181 45196 28158 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 USD 7.99 7.99
2800 X2:-The-Threat Jul-21-2006 183 231540 54881 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 USD 4.99 4.99
2810 X3:-Reunion Jul-21-2006 280 357802 139713 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 USD 9.99 9.99
2820 X3:-Terran-Conflict Oct-16-2008 1262 544147 319960 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 USD 15.99 15.99
2840 X:-Beyond-the-Frontier Oct-8-2010 136 206611 54522 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 USD 4.99 4.99
2850 X:-Tension Oct-8-2010 0 199975 26006 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 USD 4.99 4.99
2870 X-Rebirth Nov-15-2013 5637 218806 200513 1 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 USD 29.99 29.99
2900 688(I)-Hunter/Killer Oct-26-2006 0 40354 16321 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 USD 9.99 9.99
2910 Fleet-Command Oct-26-2006 0 40712 17576 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 USD 9.99 9.99
2920 Sub-Command Oct-26-2006 0 38740 13810 0 0 0 1 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 USD 9.99 9.99
2990 FlatOut-2(tm) Dec-21-2006 2870 417346 281220 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 USD 9.99 9.99
3000 GTI-Racing Aug-24-2006 0 30669 20267 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 USD 4.99 4.99
3010 Xpand-Rally Aug-24-2006 116 48245 29413 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 USD 4.99 4.99
3020 Call-of-Juarez(tm) Nov-8-2007 501 104381 56316 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 USD 9.99 9.99
3050 Xpand-Rally-Xtreme Oct-8-2008 0 28158 10761 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 USD 4.99 4.99
3130 Men-of-War:-Red-Tide Nov-1-2009 228 243198 74430 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 USD 4.99 4.99
3170 Kings-Bounty:-Armored-Princess Nov-19-2009 308 369998 113708 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 USD 9.99 2.49
3200 Painkiller:-Black-Edition Jan-24-2007 0 24033 12016 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 USD 9.99 2.49
3230 Genesis-Rising Aug-6-2007 103 30669 12734 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 USD 4.99 4.99
3260 Safecracker:-The-Ultimate-Puzzle-Adventure Aug-29-2007 321 89854 41788 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3270 Painkiller-Overdose Oct-30-2007 374 256111 67794 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 USD 4.99 1.24
3300 Bejeweled-2-Deluxe Aug-30-2006 0 53805 35870 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3310 Chuzzle-Deluxe Aug-30-2006 0 37663 22419 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3320 Insaniquarium-Deluxe Aug-30-2006 414 86626 67077 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3330 Zuma-Deluxe Aug-30-2006 118 55598 34614 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3340 AstroPop-Deluxe Aug-30-2006 0 26544 11478 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3350 Bejeweled-Deluxe Aug-30-2006 0 36587 16141 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3360 Big-Money!-Deluxe Aug-30-2006 0 26006 12196 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3380 Dynomite-Deluxe Aug-30-2006 0 27799 10402 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3390 Feeding-Frenzy-2-Deluxe Aug-30-2006 159 124110 42327 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3400 Hammer-Heads-Deluxe Aug-30-2006 0 25826 9147 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3410 Heavy-Weapon-Deluxe Aug-30-2006 0 40712 18473 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
